id,text,order,image,solution_pdf,series_id
692,"Nech $n$ je kladné celé číslo. Obyčajný štvorec rádu $n$ je štvorec, v ktorom je v každom z $n^2$ políčok napísané nejaké číslo od $1$ do $n$. Stromácky štvorec rádu $n$ je obyčajný štvorec, v ktorom je v každom stĺpci a každom riadku každé číslo od $1$ do $n$ práve raz. Dva štvorce $S_1$ a $S_2$ rádu $n$ sa kamarátia, ak platí, že pre každú dvojicu kladných celých čísel $(a,b)$, $a,b \in \{1, \dots , n\}$, nájdeme nejakú pozíciu $(i,j)$, $i,j \in \{1, \dots, n\}$, v štvorci rádu $n$ takú, že $S_1$ má na políčku na pozícii $(i,j)$ číslo $a$ a $S_2$ má na políčku $(i,j)$ číslo $b$. Ukážte, že pre dané kladné celé čísla $m$ a $n$ platí: $m$ stromáckych štvorcov rádu $n$ takých, že sa každá dvojica kamaráti, existuje práve vtedy, keď existuje $m+2$ obyčajných štvorcov rádu $n$ takých, že sa každá dvojica kamaráti.",4,,,104
693,"Sú dané navzájom rôzne body $A$, $B$, $C$, $D$ také, že uhly $ACB$ a $ADB$ sú pravé. Označme $E$ priesečník priamok $AC$ a $BD$ a $F$ priesečník priamok $AD$ a $BC$. Dokážte, že kružnice opísané trojuholníkom $ACF$ a $ADE$ sa pretínajú na priamke $AB$.",5,,,104
694,"Nájdite všetky dvojice reálnych funkcií $l$, $r$ spĺňajúcich, že pre všetky reálne čísla $x$, $y$ platí $$l(x-y) = l(x)r(y) + l(y)r(x).$$

1. Úlohu vyriešte za predpokladu, že $l(0)\not=0$.
2. Úlohu vyriešte za predpokladu, že $l(0)=0$.",6,,,104
697,"Draci stáli v zástupe otočení dopredu. Niektorí z nich sú klamodraci a vždy klamú, niektorí sú pravdodraci a vždy hovoria pravdu. Každý tvrdí, že pred sebou vidí viac klamodrakov, než pravdodrakov. Dokážte, že je v zástupe aspoň toľko klamodrakov, koľko pravdodrakov (chceme ukázať, že to platí vždy, aj keď nevieme, koľko presne drakov je dokopy v zástupe).",3,,,105
696,"Výberu na ligu vo wingbale sa zúčastnili $4$ dráčikovia. Každý dráčik hral práve raz proti každému inému dráčikovi. Vidíte nasledujúcu tabuľku zápasov, kde je zaznačený počet výhier, remíz a prehier jednotlivých dráčikov a aj celkové skóre daného dráčika za všetky zápasy (ak je skóre $6:2$, tak to znamená, že vo všetkých zápasoch dokopy $6$ gólov dal a $2$ dostal). Zistite, akým výsledkom skončil zápas medzi Brunom a Chrisom? 



 
 Výhry 
 Remízy 
 Prehry 
 Skóre 


 Dalibor 
 2 
 1 
 0 
 6:2 


 Chris 
 1 
 1 
 1 
 1:2 


 Bruno 
 0 
 2 
 1 
 2:3 


 Albert 
 0 
 2 
 1 
 0:2 

",2,,,105
695,"Obrus mal tvar štvorcovej mriežky $6\times6$. V nej boli vypálené dve sivé diery, ktoré vytvorili na obruse trojuholníkový vzor ako na obrázku. Aký obsah sa dráčikovi podarilo vypáliť?
",1,,,105
698,"Dalibor spolu s ockom rozložili na stôl $19$ kamienkov. Postupne sa striedajú v ťahoch (Dalibor začína) a každý z nich si vždy zoberie $2$, $3$ alebo $4$ kamienky. Ten z nich, ktorý už nemá z čoho ťahať, prehráva. Existuje pre niektorého z nich víťazná stratégia? Ak áno, ukážte aká a ak nie tak prečo? ",4,,,105
699,"Drago sa snažil usporiadať medaily do štvorca, ktorý je tvorený niekoľkými riadkami a rovnako veľa stĺpcami, ktoré sú celé zaplnené medailami (napr. na vyplnenie štvorca $3\times3$ potrebuje práve $9$ medailí). 

Avšak nepodarilo sa mu to, lebo mu ostalo $89$ medailí. Skúsil teda štvorec zväčšiť o jeden riadok a stĺpec, no ani to sa mu nepodarilo, ostalo mu $50$ medailí. Koľko medailí má Drago dokopy?",5,,,105
700,"Na žrebíku sú v políčkach tabuľky $3\times3$ napísané čísla od $1$ do $9$, každé práve raz. Čísla sú rozmiestnené tak, že každý zo štyroch $2\times2$ blokov (v rohoch tabuľky) má rovnaký súčet čísel v ňom. Aký najväčší môže byť tento súčet? Vysvetlite, prečo sa väčší súčet určite nedá dosiahnuť a nakreslite rozmiestnenie čísel v tabuľke pri najväčšom súčte.",6,,,105
701,"Dalibor sa snaží zistiť číslo domu hostinca. Okolopopíjajúci o ňom povedali nasledovné:

- Peťo: Číslo je násobkom $3$.
- Kubo: Číslo je násobkom $6$.
- Martin: Číslo je násobkom $2$.
- Dano: Číslo je násobkom $4$.
- Spišo: Číslo je väčšie ako $10$.

Prezradili ešte, že práve jeden z nich nehovoril pravdu. Kto to bol? Najmenšie číslo, ktoré spĺňa štyri z uvedených výrokov a jeden nespĺňa, je číslo hostinca. Aké číslo má hostinec?",1,,,106
702,"Pomocníci chodia na vodu k potoku. Vedierko každého z pomocníkov je inak veľké: majú objemy $3$, $4$, $5$, $6$, $7$, $8$ a $9$ litrov. Pomocníci si vedierka medzi sebou nepožičiavajú a vždy ich prinesú úplne plné vody.

- Števo prinesie vo svojom vedierku viac vody ako Samo.
- Matúš by musel ísť po vodu trikrát, aby priniesol práve toľko vody, koľko Erik v jednom svojom vedierku.
- Jančiho vedierko je len o dva litre väčšie ako Samove.
- Sám Ľubo prinesie toľko vody, koľko Matúš a Samo dokopy.
- Keď idú po vodu Janči a Ľubo, prinesú rovnako veľa vody ako Kubo, Števo a Samo dokopy.

Koľko vody prinesú Števo a Ľubo dohromady?

",2,,,106
703,"Nezbedník písal na tabuľu do radu čísla. Začal tým, že napísal $5$ a $17$. Potom pokračoval nasledovne: Ak bolo posledné napísané číslo deliteľné $3$, tak ako ďalšie číslo napísal tretinu tohto posledného čísla. Inak napísal súčet posledných dvoch čísel, ktoré boli na tabuli. Aké číslo napísal ako $157.$?",3,,,106
704,"Elfovia mali $2$ hracie kocky, jednu červenú a jednu modrú. Na rozdiel od normálnych kociek na nich neboli čísla od $1$ do $6$. Na červenej kocke boli čísla $1$, $2$, $2$, $3$, $3$, $4$. Na modrej kocke bolo $6$ celých čísel väčších ako $0$. Vieme, že každý súčet dvoch čísel na týchto dvoch kockách môže elf hodiť rovnako veľa spôsobmi ako keby tieto kocky mali na stenách klasicky čísla od $1$ do $6$. (Napríklad súčet $4$ vieme dvoma klasickými kockami hodiť ako $1+3$, $2+2$ a $3+1$. Musia teda existovať práve $3$ spôsoby ako hodiť súčet $4$ aj našimi elfskými kockami - červenou a modrou.) Aké čísla boli na modrej kocke? ",4,,,106
705,"Mapa trasy bola v tvare trojuholníka $ABC$ v ktorom platí, že $|AC| > |AB|$. Na jeho strane $AC$ sa medzi bodmi $A$ a $C$ nachádza mesto $D$ tak, aby platilo $|AB| = |AD|$. Vieme navyše, že rozdiel uhlov $ABC$ a $ACB$ (v tomto poradí) je $30$ stupňov. Zistite veľkosť uhla $CBD$.",5,,,106
706,"Na stole je položených do radu niekoľko mincí, niektoré rubom nahor a niektoré lícom. Mince si Dalibor pozrie, odíde z miestnosti a skúšajúci za jeho neprítomnosti odoberie jednu mincu. Ostatné mince môže poobracať nasledujúcim spôsobom: vyberie si nejaké dve ľubovoľné mince a obe ich obráti, potom si môže vybrať ďalšie dve ľubovoľné mince a obrátiť ich atď...Tento postup môže opakovať koľkokrát chce. Potom Dalibora zavolá späť a dovolí mu si prezrieť ako sú aktuálne mince otočené. Na záver mu položí otázku, či odobral rub alebo líc. Dokáže to Dalibor s istotou zistiť? Ak áno, tak ako? Ak nie, tak prečo?",6,,,106
707,"Chulio a Vincenzo sú známi svojou záletnou povahou. Aby sa ich ženy o ničom od nikoho nedozvedeli, v niektoré dni každému klamú, zatiaľ čo zvyšné dni vravia pravdu. Chulio klame vždy len v stredu, sobotu a nedeľu a Vincenzo hovorí pravdu len v stredu, štvrtok a sobotu. Keď sa stretli v predsieni Palazzo di Arcobaleno, prebehol tento rozhovor:
- Chulio: Buongiorno! Včera som klamal!
- Vincenzo: Ciao! Aj ja!
Viete jednoznačne určiť, v ktorý deň prebehol tento rozhovor? Svoju odpoveď zdôvodnite.",1,,,107
708,Francesca dostala od Vincenza na výročie amulet s tromi tajnými prepážkami. Amulet má tvar trojuholníka $ABC$. Označme stredy strán $CB$ a $CA$ písmenami $K$ a $L$. Prepážka s jedom pripraveným pre Biancu tvaru štvoruholníka $ABKL$ má obvod $10cm$ a prepážka s fotkou Chulia tvaru trojuholníka $KLC$ má obvod $6cm$. Aká je dĺžka tretej tajnej prepážky tvaru úsečky $KL$?,2,,,107
709,"Záhrada Palazzo di Arcobaleno je rozdelená na deväť záhonov oddelených chodníčkami a usporiadaných do štvorca $3\times3$. Niektoré záhony sú uzavreté pre verejnosť (zaznačené na plániku sivou farbou). Do každého záhonu v plániku sme vpísali číslo označujúce počet uzavretých záhonov (sivých políčok), s ktorými daný záhon susedí, či už chodníčkom alebo rohom. Na obrázku vidíte príklad, ako môže vyzerať plánik, v ktorom je súčet čísel v záhonoch $16$. Zistite, koľko existuje rôznych možností, ako uzavrieť záhony, aby sme na plániku mali súčet čísel $17$ (pričom uzavretia záhonov, ktoré vznikli otočením jedného uzavretia, rátame za tie isté).
",3,,,107
710,"Obrus, do ktorého Francesca vyšíva, má tvar trojuholníka zloženého z kruhov ako na obrázku. Francesca chce vyšiť do každého kruhu toľko kvietkov, aby bol počet kvietkov v každej trojici kruhov, ktoré tvoria malý trojuholník (na obrázku vidíte vyfarbené príklady dvoch takých trojuholníkov) deliteľný piatimi. Do kruhov v dolných rohoch jej však ráno od zlosti Bianca vyšila $12$ kvietkov a $3$ kvietky. Aké rôzne počty kvietkov môže Francesca vyšiť do najvrchnejšieho kruhu? Nájdite všetky možnosti.
",4,,,107
711,"Biancina mama Zita je už stará a potrebuje sa každé ráno prejsť do Parco Innamorato. Jej bežná trasa má tvar trojuholníka $ABC$, v ktorom uhol $CAB$ je dvakrát väčší ako uhol $ABC$ a zároveň uhol $ABC$ je menší ako $45$ stupňov. Os uhla $CAB$ pretína stranu $BC$ v bode $D$. Bod $E$ leží na priamke $AD$, ale mimo trojuholníka $ABC$ tak, že veľkosť uhla $BEA$ je 90 stupňov. Keď predĺžime úsečky $AC$ a $BE$ na~priamky, tak sa pretnú v bode $P$. Koľkokrát väčší je uhol $BDP$ ako uhol $ABC$?",5,,,107
712,"Chulio a Vincenzo sa pohádali a rozhodli sa svoj spor vyriešiť súbojom myslí. Hrajú teda hru, kde od mamy Zity dostanú obrázok s $n \geq 3$ bodmi a $k$ úsečkami s koncovými bodmi v týchto bodoch. Najprv Chulio vyberie dva z týchto bodov a označí ich $A$ a $B$ a položí kamienok na bod $A$. Potom hru začína ťahom Vincenzo -- jeho ťah vyzerá tak, že posunie kameň po nejakej úsečke do jej druhého koncového bodu. Nasleduje Chuliov ťah -- zmaže jednu z úsečiek z obrázka. V týchto ťahoch sa postupne striedajú. Ak sa kamienok po nejakom počte ťahov presunie do bodu $B$, tak vyhrá Vincenzo a naopak vyhrá Chulio. Pri zadanej hodnote $n$, aké je najväčšie možné $k$ také, že Chulio vie vždy vyhrať? ",6,,,107
713,"Prednedávnom si ešte traja bratia Chulio, Vincenzo a Giovanni Tortelliniovci rozdeľovali rodinné peniaze v pomere $4 : 5 : 6$,  najmenej dostával mladý Chulio a najviac najstarší Giovanni. Po tom, ako Giovanniho našli mŕtveho vo vlastnej komnate, Chulio navrhol, že si Giovanniho časť rozdelia s Vincenzom na polovice. Vincenzo však trval na tom, aby si aj túto časť rozdelili nerovnomerne ako zvyčajne, teda v pomere $4 : 5$. Vincenzo by totiž podľa Chuliovho návrhu dostal o $4000$ lýr menej ako podľa svojho. Koľko peňazí má dokopy rodina Tortelliniovcov? ",1,,,108
714,"Na maškarné bály v Palazzo di Arcobaleno je každý rok pozvaných $21$ hostí.  Na posledných  dvoch  báloch sa zakaždým rozdelili do troch sál po sedem hostí. Ukážte, že niektorí traja hostia boli na oboch báloch spolu v jednej sále. ",2,,,108
715,"Bianca prišla na to, že ju Vincenzo podvádza a tak sa s ním pohádala, že lietali taniere. Konkrétne lietal jeden tanier tvaru konvexného $101$-uholníka. Najprv hodila tanier o zem Bianca a tým ho rozdelila pozdĺž ľubovoľnej uhlopriečky (Bianca aj Vincenzo vedia vždy hodiť tanier tak, aby sa rozdelil pozdĺž nimi zvolenej uhlopriečky) na dva mnohouholníky. Následne Vincenzo zobral zo zeme jeden z črepov tvaru mnohouholníka a znova ho hodom o zem roztrieštil na dva mnohouholníkové črepy pozdĺž ním zvolenej uhlopriečky. Takto striedavo hádžu črepy o zem, pričom hádku prehrá ten, kto už nemôže rozbiť žiaden črep. Kto z nich má vyhrávajúcu stratégiu a akú? Svoju odpoveď zdôvodnite.",3,,,108
716,"Na obrázku vidíte plán Palazzo di Arcobaleno zložený z pravidelných mnohouholníkov. Sála na prízemí tvaru šesťuholníka a jedáleň na prvom poschodí tvaru tmavosivého trojuholníka sú vpísané do tej istej kružnice. Každá z troch rovnakých komnát tvaru modrého trojuholníka má obsah $17$. Určte obsah jedálne.
",4,,,108
717,"Pali si do zošita na nočnom stolíku po každej epizóde zapisuje, koľkokrát už Francesca podviedla Chulia. Prvé dve čísla, ktoré napísal sú $1$ a $1$. Každé nasledujúce číslo, ktoré si zapísal, bolo súčinom predchádzajúcich dvoch zvýšeným o $1$. To znamená, že číslo, čo si napísal po tretej epizóde je $1\cdot1 + 1 = 2$. Ukážte, že číslo, čo si napísal po $2020$-tej epizóde, nie je deliteľné číslom 4.",5,,,108
718,"Vo finále 23tej série sa Vincenzo dozvedá, že Bianca ho podviedla a rozhodol sa zavraždiť ju, rovnako ako posla tejto správy -- Chulia. Naháňajú sa teda po obvode kruhovej sály, pričom Vincenzo obehne celú sálu za $360$ sekúnd. Bianca beží dvakrát rýchlejšie ako Vincenzo a Chulio beží trikrát rýchlejšie ako Vincenzo. Začínajú z rovnakého miesta a behajú, pokým sa znovu všetci traja nestretnú na tom istom mieste. Akú dlhú dobu dokopy za tento čas bol trojuholník Vincenzo-Bianca-Chulio ostrouhlý?",6,,,108
719,"Majme ostrouhlý trojuholník $ABC$ s obvodom $20$. Kružnica, ktorej stred je priesečníkom osí vonkajších uhlov trojuholníka pri vrcholoch $A, B$, sa dotýka polpriamky $CA$ v bode $D$. Aká je dĺžka úsečky $CD$?",1,,,109
720,"Robo a Mišo hrajú hru a striedajú sa v ťahoch, pričom Robo začína. V každom ťahu hráč vyberie číslo od 1 do 5 (vrátane) a napíše ho. Hra skončí, keď hráči napísali spolu $n$ čísel. Mišo vyhrá hru, ak je na konci hry súčet všetkých napísaných čísel násobok 9, a Robo vyhrá, ak nie je. V závislosti od $n$ zistite, kto hru vyhrá, ak obaja hrajú najlepšie, ako vedia.",2,,,109
721,"Na ostrove žije 47 poctivcov a 23 podvodníkov. Každého z nich požiadame, aby nám napísal mená niekoľkých poctivcov (môžu napísať aj vlastné meno). Vieme, že poctivci napísali iba poctivcov, podvodníci však mohli, ale nemuseli, napísať aj podvodníkov. Dokážte, že ak je na každom zozname práve 23 rôznych mien, vieme zistiť meno aspoň jedného poctivca.",3,,,109
724,"Nech $n$ je kladné celé číslo. Zoraďme vzostupne podľa hodnoty všetky zlomky $0 < p/q < 1$  v základnom tvare (čitateľ aj menovateľ sú kladné celé čísla) také, že $q \leq n$. Ukážte, že postupnosť čísel (nie cifier) v ich menovateľoch je rovnaká spredu aj zozadu.",4,,,109
722,"Je daná $n\times n$ tabuľka, pričom $n$ je nepárne kladné celé číslo. Každá z $2n(n+1)$ jednotkových úsečiek ohraničujúcich jednotkové štvorce je buď modrá, alebo červená. Vieme, že najviac $n^2$ úsečiek je červených. Dokážte, že existuje jednotkový štvorec tabuľky, ktorého hranice pozostávajú z aspoň troch modrých úsečiek.",5,,,109
723,"Daný je trojuholník $ABC$. Priamka rovnobežná so stranou $BC$ pretína strany $AB$ a $AC$
postupne v bodoch $P$ a $Q$. Nech $M$ je vnútorný bod trojuholníka $APQ$. Úsečky $MB$ a $MC$
pretínajú úsečku $PQ$ postupne v bodoch $E$ a $F$. Označme $N$ druhý priesečník kružníc opísaných
trojuholníkom $PMF$ a $QME$. Dokážte, že body $A$, $M$, $N$ ležia na jednej priamke.",6,,,109
725,"Máme dve kružnice $k_1$ a $k_2$, pričom $k_2$ je menšia a dotýka sa $k_1$ zvnútra v bode $X$. Stredy kružníc $k_1$, $k_2$ označme v poradí $S_1$, $S_2$. Bod $P$ leží vnútri $k_1$ a neleží na $k_2$ ani na priamke $S_1S_2$. Body $N_1$ a $F_1$ sú priesečníkmi kružnice $k_1$ a priamky $S_1P$ tak, že $|N_1P| < |F_1P|$. Analogicky, body $N_2$ a $F_2$ sú priesečníkmi kružnice $k_2$ a priamky $S_2P$, pričom $|N_2P| < |F_2P|$. Dokážte, že uhly $N_1XN_2$ a $F_1XF_2$ sú zhodné.",1,,,110
726,"Nech $q$ je reálne číslo. Majme potom tri kladné celé čísla $a$, $b$, $c$ také, že $q+a$, $q+b$, $q+c$ sú po sebe idúce členy geometrickej postupnosti s kvocientom iným ako 1. Ukážte, že $q$ je racionálne.",2,,,110
727,"Dano a Peťo hrajú hru. Dano začína a striedajú sa v ťahoch. Jeden ťah pozostáva z napísania jednej cifry na tabuľu, pričom každá cifra môže byť napísaná buď na začiatok, alebo na koniec postupnosti cifier, ktoré už sú na tabuli. Dokážte, že Dano vie svojimi ťahmi zariadiť to, že číslo na tabuli (skladá sa zo všetkých cifier v tom poradí, ako sú napísané v desiatkovej sústave) po žiadnom Peťovom ťahu nebude druhou mocninou prirodzeného čísla.",3,,,110
728,"Na vedúcovskom sústredení sa stretlo 2020 vedúcich. V rámci tréningu na športy sa postupne stretli v spoločenskej všetky neprázdne podmnožiny vedúcich (každá inokedy). Vždy, keď sa podmnožina stretla, dohodla si svoj bojový pokrik, no vybrať si mohla iba z dvoch možností: “Vedúci, horia pukance!” alebo “Nemám vodu!”. Jednotlivé podmnožiny si zvolili pokriky tak, aby platilo, že podmnožina, ktorá je zjednotením dvoch množín s rovnakým pokrikom, si tiež zvolila ten istý pokrik. Pre každé celé číslo $n$, $0 \leq n < 2^{2020}$, ukážte, že si mohli zvoliť pokriky tak, že práve $n$ podmnožín má pokrik “Vedúci, horia pukance!”.",4,,,110
